"scenario","scenario_label","resource","n_reps","mean_q","sd_q","p10_q","p90_q","max_q","ci_lower","ci_upper"
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_surg_1_surgeon_1_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_surg_1_surgeon_2_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_surg_1_surgeon_2_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_1_medic_1_t1",49,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_1_nurse_1_t1",49,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_1_nurse_2_t1",49,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_1_nurse_3_t1",49,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_2_medic_1_t1",49,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_2_nurse_1_t1",49,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_2_nurse_2_t1",49,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_2_nurse_3_t1",49,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_3_medic_1_t1",47,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_3_nurse_1_t1",47,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_3_nurse_2_t1",47,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_3_nurse_3_t1",47,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_evac_1_medic_2_t1",45,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_evac_2_medic_2_t1",46,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_evac_3_medic_2_t1",45,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_1_nurse_1_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_1_nurse_2_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_1_nurse_3_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_1_nurse_4_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_1_surgeon_1_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_1_surgeon_2_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_2_nurse_1_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_2_nurse_2_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_2_nurse_3_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_2_nurse_4_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_2_surgeon_1_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_2_surgeon_2_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_3_nurse_1_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_3_nurse_2_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_3_nurse_3_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_3_nurse_4_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_3_surgeon_1_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_3_surgeon_2_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","t_HX240M_3",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","t_HX240M_4",38,0,0,0,0,0,0,0
