"i","dow_count","dow_rate_r1","dow_rate_r2b","dow_rate_r2e","dow_rate_r2e_postop","dow_rate_ame_wait","time_to_surgery_mean","time_to_surgery_p90","r2b_dwell_mean","r2b_r2e_transit_mean","r2e_dwell_mean","ot_util_r2b","ot_util_r2e","r2b_surgery_count","r2e_surgery_count","r2b_ot_q","r2e_ot_q","r2e_icu_q","transport_q","rtd_rate_r1","rtd_rate_r2b","rtd_rate_r2e","r2b_bypass_rate","total_rtd","role4_peak_occupancy","role4_mean_occupancy","ame_sortie_demand","ame_wait_critical_mean","ame_wait_standard_mean","ame_backlog_critical_mean","ame_backlog_critical_peak","ame_backlog_standard_mean","ame_backlog_standard_peak","ame_sorties_flown","system_ot_q","transport_util"
996,1.2,0,0.00127551020408163,0.000425170068027211,0.000425170068027211,0.000425170068027211,2930.42205793917,7235.59365459766,5039.39496605804,24.8082761730495,3678.89071979349,0.0712653343391368,0.309814986822209,43.8,123.8,0,0.494843937912447,0.0591040458094096,0.0297878314822622,0.264030612244898,0.0999149659863946,0.0153061224489796,0.0993788819875776,178.4,86,30.9066666666667,27.6,4779.62056924698,4564.42191834027,14.179354386107,29.8,11.5495123883135,31,1.2,0.494843937912447,0.0655971621388998
997,1.6,0,0.0025528811086798,0,0,0.000364697301239971,3186.65033095147,7921.85365167676,4627.07630154331,31.4830750158236,3814.64418551312,0.0905918181383816,0.498628048348771,55.6,162.2,0,1.83959615662025,0.120867018138546,0.0321291443103495,0.275711159737418,0.0929978118161926,0.0160466812545587,0.132850241545894,211,94.8,46.84,27.4,4605.2316676301,2634.58621444553,13.2749325316461,32,7.07949838376366,25,1.8,1.83959615662025,0.0724538890461423
998,1.6,0,0.0025528811086798,0,0,0.000364697301239971,3186.65033095147,7921.85365167676,4627.07630154331,31.4830750158236,3814.64418551312,0.0905918181383816,0.498628048348771,55.6,162.2,0,1.83959615662025,0.120867018138546,0.0321291443103495,0.275711159737418,0.0929978118161926,0.0160466812545587,0.132850241545894,211,94.8,46.84,27.4,4605.2316676301,2634.58621444553,13.2749325316461,32,7.07949838376366,25,1.8,1.83959615662025,0.0724538890461423
999,0.8,0,0.0015600624024961,0,0,0,2773.85902701304,7294.83067720725,4566.10859900415,31.8690394406935,3638.40890418091,0.0874856057567468,0.480719780454449,54.4,149.6,0,0.804582593197394,0.0551239702283985,0.0246589519471317,0.261700468018721,0.0967238689547582,0.0113104524180967,0.111016949152542,189.6,100.75,37.56,27.2,4775.272705795,2050.59902539851,15.922353665177,32.4,10.3660593242694,25.6,1.4,0.804582593197394,0.0689647093066197
1000,0.8,0,0.0015600624024961,0,0,0,2773.85902701304,7294.83067720725,4566.10859900415,31.8690394406935,3638.40890418091,0.0874856057567468,0.480719780454449,54.4,149.6,0,0.804582593197394,0.0551239702283985,0.0246589519471317,0.261700468018721,0.0967238689547582,0.0113104524180967,0.111016949152542,189.6,103.25,39.0933333333333,27.2,4775.272705795,2050.59902539851,15.922353665177,32.4,10.3660593242694,25.6,1.4,0.804582593197394,0.0689647093066197
1001,1.4,0,0.002389486260454,0,0,0.000398247710075667,2536.52413242883,6771.24139963612,4432.06765444894,31.7317166058018,4154.62836593754,0.084272037519707,0.403220570172962,51,142.4,0,0.811822572097288,0.0744733188136289,0.025788842874769,0.259657506969335,0.0927917164476304,0.014336917562724,0.088780487804878,184.2,86.75,30.72,27.6,5203.62724708896,4776.13191227607,16.9485157197158,33.6,11.346754802575,31.8,1.2,0.811822572097288,0.0721177032052522
1002,1,0,0.0016116035455278,0,0,0.00040290088638195,2691.14735119431,7157.89762042882,4522.41062706379,31.6507139397475,4180.59280860757,0.0831904589100788,0.381137262142956,51.2,138,0,0.799353030202327,0.0627495733632705,0.0259279877144077,0.261885576148268,0.096696212731668,0.0136986301369863,0.0801158301158301,184.8,88,31.34,27.8,5409.44543312472,4518.92750991417,16.324745665963,34,10.7766248820606,29.2,1.2,0.799353030202327,0.0718048573020877
1003,1,0,0.0016116035455278,0,0,0.00040290088638195,2691.14735119431,7157.89762042882,4522.41062706379,31.6507139397475,4180.59280860757,0.0831904589100788,0.381137262142956,51.2,138,0,0.799353030202327,0.0627495733632705,0.0259279877144077,0.261885576148268,0.096696212731668,0.0136986301369863,0.0801158301158301,184.8,89,32.1466666666667,27.8,5409.44543312472,4518.92750991417,16.324745665963,34,10.7766248820606,29.2,1.2,0.799353030202327,0.0718048573020877
1004,1.2,0,0.00192233756247597,0,0,0.000384467512495194,2709.72915212923,7135.35772091691,4531.87155278055,31.6838489803452,3904.34722496394,0.083225487391355,0.398231764525401,51.8,140.8,0,0.865663672994915,0.0619800296953897,0.0246643457042512,0.252210688196847,0.0918877354863514,0.013840830449827,0.0850277264325323,186.2,103.25,35.6666666666667,27.8,5295.39952760295,3937.94472552908,15.2217611921356,32.4,10.5868970921988,29.2,1.4,0.865663672994915,0.0737639219691352
1005,1,0,0.00154559505409583,0.000386398763523957,0,0,1505.37888856109,3940.23554763038,2222.49438343697,31.6503350233323,5160.96888707158,0.103148850126633,0.438595762570263,63.6,154.6,0,1.2332086834955,0.11811877966176,0.0238598645812784,0.259273570324575,0.0235703245749614,0.0993044822256569,0.0308848080133556,197.8,80.2,42.7733333333333,28,4645.86363403216,3444.46682223689,18.7830034703018,38.4,5.49939418842585,18.2,1.4,1.2332086834955,0.0699677400382237
1006,1.6,0,0.0026748184944593,0.000382116927779901,0,0,1510.23469857148,3892.58485083834,2280.8052445091,31.6308047948627,5113.02638051235,0.100352423921015,0.421501624542745,63.8,157.2,0,1.1770401533923,0.120981293860043,0.0233721794601028,0.260985861673672,0.0236912495223538,0.0982040504394345,0.0330305532617671,200.4,81.4,43.0266666666667,28,4646.30192581269,3352.84871872012,18.7252699361702,38,5.60641260101351,18.2,1.4,1.1770401533923,0.0699392883034643
1007,1.6,0,0.0026748184944593,0.000382116927779901,0,0,1510.23469857148,3892.58485083834,2280.8052445091,31.6308047948627,5113.02638051235,0.100352423921015,0.421501624542745,63.8,157.2,0,1.1770401533923,0.120981293860043,0.0233721794601028,0.260985861673672,0.0236912495223538,0.0982040504394345,0.0330305532617671,200.4,81.4,43.0266666666667,28,4646.30192581269,3352.84871872012,18.7252699361702,38,5.60641260101351,18.2,1.4,1.1770401533923,0.0699392883034643
1008,1.4,0,0.00213805742211362,0,0,0,3127.63506511557,8739.08883131037,2197.72081258667,31.6970799526757,6791.4413568434,0.119251264348404,0.65424926527111,76,217,0,6.79215942084923,0.147322848910762,0.0974215384148119,0.232742822235797,0.0235186316432498,0.0720830788026878,0.0447338618346546,215,91.4,38.5466666666667,28.2,10710.6440663799,8163.69097195104,23.88196197136,43,18.3308726938819,34.6,1.4,6.79215942084923,0.0896283049175649
1009,0.8,0,0.000704225352112676,0.000704225352112676,0,0,2639.91444234487,8976.94522232364,2088.60681553809,31.5455710484167,6842.98108692027,0.121299885022988,0.53061449274862,76.8,193,0,4.94901912241965,0.129359931861808,0.0991168351172147,0.254929577464789,0.026056338028169,0.0633802816901408,0.0349002849002849,195.6,89,32.8266666666667,26.8,7067.02619610465,7310.72064879166,23.3081196025387,41.4,15.6109346724558,30.6,1,4.94901912241965,0.0785518675520728
1010,2.2,0,0.00298507462686567,0.00066334991708126,0,0,3347.37493730596,13106.0744458947,2008.86543602721,31.8081786446054,7010.30471033055,0.126417820433153,0.582214415642771,84.4,204.2,0,7.86160904185511,0.159014313975545,0.0948809622904042,0.248756218905473,0.0238805970149254,0.0603648424543947,0.0287990196078431,200.8,96,29.42,27.8,9460.85478436215,8012.36973586238,21.3442165472776,41.4,20.8737235342121,37.6,1.2,7.86160904185511,0.081806266386478
1011,2,0,0.00277606415792721,0.000308451573103023,0,0,3059.85210515347,9808.77264541613,1864.10030474131,32.0474448661546,7044.89575731398,0.135164150808844,0.638917511089346,90,220.4,0,8.45083488901001,0.12770863987994,0.122431281899438,0.257865515114127,0.0194324491054904,0.053979025293029,0.0353081986834231,214.8,99.25,39.4933333333333,29,7233.54592986252,4876.54479771443,25.0160727548688,45.8,15.8614919515457,29.2,1.2,8.45083488901001,0.0880667509894864
1012,2,0,0.00277606415792721,0.000308451573103023,0,0,3059.85210515347,9808.77264541613,1864.10030474131,32.0474448661546,7044.89575731398,0.135164150808844,0.638917511089346,90,220.4,0,8.45083488901001,0.12770863987994,0.122431281899438,0.257865515114127,0.0194324491054904,0.053979025293029,0.0353081986834231,214.8,98.5,38.8466666666667,29,7233.54592986252,4876.54479771443,25.0160727548688,45.8,15.8614919515457,29.2,1.2,8.45083488901001,0.0880667509894864
1013,1.8,0,0.00242886884108258,0.000693962526023595,0,0,2831.78481490387,10342.110830068,1782.89217271673,31.4282712668357,6277.45279773987,0.120590821107852,0.564400744031639,78.8,205.2,0,7.02192154632245,0.153390137918438,0.0986334768353498,0.265787647467037,0.00589868147120056,0.0905621096460791,0.0523560209424084,208.8,109.4,51.2533333333333,28.4,5731.64310122798,4788.15646437544,16.3285040009716,34.2,10.1804163419357,25.4,1.8,7.02192154632245,0.0755012270954913
1014,1.8,0,0.00142298114549982,0.00177872643187478,0,0,3111.01954348401,11550.4319233742,1835.2102760537,31.4957384156046,6626.43869231264,0.117292163682209,0.541376817195441,76,194,0,8.21173511219946,0.103272123056082,0.10659048839517,0.265385983635717,0.00569192458199929,0.0853788687299893,0.0432786885245902,200.4,100,47.7133333333333,28.2,5759.69430262733,5001.19812508783,17.6113899317319,37,9.81579192494313,23,1.6,8.21173511219946,0.0759012595323855
1015,1.8,0,0.0014194464158978,0.00177430801987225,0,0,3129.08570037076,11541.7962708228,1884.36779712234,31.5586813855868,6475.0127916562,0.118539755973542,0.537259847135801,76,195.6,0,8.15278063837964,0.103909475572684,0.106402555465285,0.267210787792761,0.0056777856635912,0.0936834634492548,0.0451527224435591,206.6,108.8,50.54,28.4,5912.01922464397,4721.13947683207,16.1994907048125,35.2,9.4210106088781,23,1.8,8.15278063837964,0.0759031663869167
1016,2.8,0,0.00297324083250743,0.000991080277502478,0.000660720185001652,0,3335.42804298474,13274.1500963431,1656.51768104264,31.9144830209662,6699.67375158592,0.129536407649304,0.735026362658339,84,217.6,0,11.0925266320399,0.104795300744638,0.0856891651370035,0.262636273538157,0.00594648166501487,0.0898579451602246,0.0581542351453856,217,110.2,52.5,28.2,5425.48399084812,4613.82557547509,17.3777575516547,38.6,9.35851247065609,22.6,1.8,11.0925266320399,0.0801959549029398
1017,0.6,0,0.00106307583274274,0,0,0,1537.78265941765,4542.40915818855,1715.75019444486,31.567615853372,6162.3266166275,0.110423331182592,0.497230957485635,71.2,184.8,0,1.95997249395862,0.180746225507188,0.0318639378025811,0.336640680368533,0.00460666194188519,0.0818568391211906,0.0167112299465241,238.8,113.6,49.5,27.4,7105.81629373723,6113.44434444185,15.6778474126475,31.4,11.3814444412037,24.8,1.8,1.95997249395862,0.0675185604262236
1018,0.4,0,0.000680040802448147,0,0,0,1437.032393624,4398.88288270192,1504.44738349624,31.4751608880798,6316.06540390762,0.115470976822954,0.541721391585444,75,196.2,0,2.27569794129217,0.120975747075002,0.0293069861430338,0.330499829989799,0.00374022441346481,0.0703842230533832,0.0316129032258065,238,110.2,43.0266666666667,27.2,7800.59363368418,7185.10118767769,16.860092937961,31.8,13.7344119978077,29.2,1.6,2.27569794129217,0.0694673999558297
1019,0.4,0,0.000680040802448147,0,0,0,1437.032393624,4398.88288270192,1504.44738349624,31.4751608880798,6316.06540390762,0.115470976822954,0.541721391585444,75,196.2,0,2.27569794129217,0.120975747075002,0.0293069861430338,0.330499829989799,0.00374022441346481,0.0703842230533832,0.0316129032258065,238,110.2,43.0266666666667,27.2,7800.59363368418,7185.10118767769,16.860092937961,31.8,13.7344119978077,29.2,1.6,2.27569794129217,0.0694673999558297
1020,0.6,0,0.000958772770853308,0,0,0,1583.51144109557,4771.51218465175,1520.44678894665,31.5301904883961,5904.59989193383,0.111799477091702,0.524903016260099,74.8,187.2,0,3.29602844930939,0.118007706891898,0.0447406346283044,0.29658037711729,0.00575263662511985,0.0671140939597315,0.0437773608505316,231.2,136.5,48.7,27.6,4137.46650693601,3447.70664567887,15.2330535278776,31.2,11.6653514545699,25.6,1.6,3.29602844930939,0.0828032767566649
1021,1.2,0,0.0012911555842479,0.000645577792123951,0,0,1858.33502074573,6126.61645514464,1689.84174187211,31.8156178744795,8422.48499039306,0.108227098133548,0.481878354827735,74.4,163.8,0,2.98817648262529,0.130212288762756,0.0515237800400432,0.320529373789542,0.00581020012911556,0.0468043899289864,0.0456026058631922,231.2,32,15.54,23,8619.05445000228,10623.3725298765,10.421200800574,19.2,6.46643223979526,11,1.8,2.98817648262529,0.0797293020998061
1022,0.4,0,0.000643293663557414,0,0,0,2307.36170905789,7648.0390670184,1433.91126806244,31.4816265601472,8588.4158515814,0.113605955527296,0.510099471117631,71.2,175.6,0,5.51120925823238,0.127979288622735,0.06443365346603,0.299131553554198,0.00643293663557414,0.0447089096172403,0.0667134831460674,217.8,31.2,15.34,23.4,9234.82770925102,10122.8556408303,11.7173543828206,19.2,5.59129689009436,8.8,1.8,5.51120925823238,0.0838883138845055
1023,0.4,0,0.000643293663557414,0,0,0,2307.36170905789,7648.0390670184,1433.91126806244,31.4816265601472,8588.4158515814,0.113605955527296,0.510099471117631,71.2,175.6,0,5.51120925823238,0.127979288622735,0.06443365346603,0.299131553554198,0.00643293663557414,0.0447089096172403,0.0667134831460674,217.8,31.2,15.34,23.4,9234.82770925102,10122.8556408303,11.7173543828206,19.2,5.59129689009436,8.8,1.8,5.51120925823238,0.0838883138845055
1024,0.8,0,0.000693240901213172,0.000693240901213172,0,0,1874.25531476099,6895.43534888876,1436.95520306841,31.6239510144653,8277.98030026775,0.107698313634992,0.475244335689782,70.4,168.2,0,3.94698655458342,0.0799344537001793,0.0638405976686851,0.317157712305026,0.0048526863084922,0.0606585788561525,0.0595681310498883,220.8,27.6,15.9266666666667,26,7341.16082059826,7722.97335505291,9.25394615415331,18.8,5.59175094300028,12.4,2,3.94698655458342,0.0767989541035881
1025,0.8,0,0.000693240901213172,0.000693240901213172,0,0,1874.25531476099,6895.43534888876,1436.95520306841,31.6239510144653,8277.98030026775,0.107698313634992,0.475244335689782,70.4,168.2,0,3.94698655458342,0.0799344537001793,0.0638405976686851,0.317157712305026,0.0048526863084922,0.0606585788561525,0.0595681310498883,220.8,27.6,15.9266666666667,26,7341.16082059826,7722.97335505291,9.25394615415331,18.8,5.59175094300028,12.4,2,3.94698655458342,0.0767989541035881
1026,0.4,0,0.000626762770291445,0,0,0,1724.73364716376,5024.19547802821,1587.00960189379,31.9858900123302,8612.36809912505,0.203083085726992,0.397944111373369,90.6,156,0,2.39960926818001,0.0796821019454761,0.0636473217637189,0.32748354747728,0.00532748354747728,0.0473205891570041,0.103335513407456,242.6,25.2,14.5733333333333,22.8,8235.66479476393,7207.03765568059,11.5319347921102,19.2,4.50948590549666,9,1.8,2.39960926818001,0.0837757893408409
1027,0.4,0,0.000652954619653934,0,0,0,1302.72633408775,4314.32906922379,1674.57985835226,31.819060045424,8264.08554275067,0.178469098218992,0.339645677509216,86,151.4,0,1.83988861048625,0.0731117065510005,0.062066665268494,0.326477309826967,0.00359125040809664,0.0506039830231799,0.0789817232375979,233.2,32.8,17.46,24,6525.01999290846,6354.75220015691,11.3156719834859,18.8,4.9161133969641,9.2,1.8,1.83988861048625,0.0788691985981819
1028,8.8,0.00032020493115594,0.00960614793467819,0.000960614793467819,0.000960614793467819,0.00224143451809158,4245.01675240535,9925.07007268364,4900.79492295068,31.455099903385,4796.84913260681,0.12115861796295,0.682659662722068,71,224.8,0,5.43711242840453,0.206911856999959,0.078789377278406,0.194364393211655,0.0694844700608389,0.0131284021773935,0.132138114209827,173,122.6,58.5466666666667,29,3048.6210562657,2686.83535028653,7.41757610918378,22,7.28084582788406,25.2,2,5.43711242840453,0.122333798002875
1029,10.6,0.000309501702259362,0.010213556174559,0.000928505106778087,0.00123800680903745,0.00371402042711235,5229.63466148801,11991.8411020112,4939.22903034206,31.3819271260718,5319.45681782263,0.124805388736013,0.72609450885914,74,230.6,0,10.1873230995804,0.197355499999394,0.114567964436622,0.198081089445992,0.0671618693902817,0.0120705663881151,0.126786824114357,179.2,126.6,59.6266666666667,29,2747.49278650666,3240.10200188953,6.9463135094181,20,9.5461157945987,31.2,2,10.1873230995804,0.126773965265839
1030,12.6,0.00030571690614491,0.0110058086212168,0.00122286762457964,0.00214001834301437,0.00458575359217365,4392.70069094725,10008.5820924733,5122.96534374006,31.550219215962,4654.41780406819,0.122753410757623,0.620555161188486,72.6,203.8,0,2.77734910078276,1.27456524386665,0.114554190394469,0.197798838275757,0.0669520024457353,0.0116172424335066,0.137515842839037,180.8,118.2,57.5866666666667,28,3905.93436261043,3180.79148432608,14.4026907751881,31.8,8.03400275299483,31.4,2,2.77734910078276,0.128340589226004
1031,12.6,0.00030571690614491,0.0110058086212168,0.00122286762457964,0.00214001834301437,0.00458575359217365,4392.70069094725,10008.5820924733,5122.96534374006,31.550219215962,4654.41780406819,0.122753410757623,0.620555161188486,72.6,203.8,0,2.77734910078276,1.27456524386665,0.114554190394469,0.197798838275757,0.0669520024457353,0.0116172424335066,0.137515842839037,180.8,116.6,55.66,28,3905.93436261043,3180.79148432608,14.4026907751881,31.8,8.03400275299483,31.4,2,2.77734910078276,0.128340589226004
1032,4.4,0,0.00525990099009901,0.000928217821782178,0.000618811881188119,0,4205.46562750889,9831.70673165767,4750.01453609106,31.5109405144084,4867.52321099003,0.119876676001409,0.713391725297316,70.2,220.8,0,3.71423426961123,0.57820159599616,0.0901697034617655,0.197710396039604,0.0699257425742574,0.00897277227722772,0.151303242212333,178.8,119.4,57.2133333333333,29.2,4139.27575128276,3222.27383049522,12.1106229014747,30.6,8.69865629410827,26.8,2,3.71423426961123,0.124665797795338
1033,3.4,0,0.00339506172839506,0.00123456790123457,0.000617283950617284,0,3922.72344289799,9373.13413748951,4388.75312249922,31.7918005066788,5260.94854150502,0.137604437623379,0.705910692995521,77.8,233,0,3.05944207150413,0.677875043166269,0.0876382527546258,0.19783950617284,0.0654320987654321,0.00925925925925926,0.129581151832461,176.6,114.2,54.6066666666667,28.6,5454.60870823617,4588.36485271585,16.7943377920763,37,10.848529213819,34.6,2,3.05944207150413,0.126285919869276
1034,3.4,0,0.00436095270043609,0.000335457900033546,0.000670915800067092,0.000335457900033546,3777.05041888175,9102.12167537279,4848.85378910403,31.7186037162184,3956.70955655824,0.124308817173961,0.623373907248171,71,212.2,0,1.94044597840011,0.166833583633576,0.0796977713416098,0.198591076819859,0.0724589064072459,0.00939282120093928,0.111888111888112,167.2,113.6,55.3466666666667,28.8,5184.36899256163,2848.53691864184,13.5323652042771,27.4,7.13539844732736,24,2,1.94044597840011,0.117307654400275
